id,text,retweet_count,reply_count,like_count,topic,reception
1466130474418550000,-According to the report in Lancet-Vaccinated people should be looked at as transmitter  of virus...Mass vaccination fails to halt Covid transmission rates – study https://t.co/Ll5Bq4WMq4,0,0,0,sn,-1
1466130470677130000,ICYMI ▶▶▶  Anti-vaccine Christian broadcaster Marcus Lamb dies after Covid battle https://t.co/VltSZ39FRP via @nbcnews @FoxNews @GOP,0,0,0,pn,-1
1466130464536550000,Doc Suspended for COVID Misinfo; Copying Moderna; Healthcare Staff Crunch Looms | MedPage Today https://t.co/mtDUm8FSW9,0,0,1,sn,0
1466130462498330000,"The mandatory vaccination debate is a sign that the public is now taking a great interest in Constitutional law, human rights, the responsibility of the state towards its citizens etc.",0,0,0,po,0
1466130458991800000,Certainly no need to fudge the crowd for vax passports tonight 🌟🌟 https://t.co/KBt5tvUOcN,0,1,0,pr,0
1466130456047400000,Another football game. Another game delayed due to a crowd member “falling ill”. Perfectly normal. Nothing to see here. Make sure you get your 1000th booster jab guys. Who needs a working heart anyway? #covid19,0,0,0,so,-1
1466130453878870000,"If a fully vaccinated person can get Covid and spread it, why do we need passports????",0,0,0,po,-1
1466130448434800000,"""I got vaccinated but I would NEVER support passports.""

Is that so? Even when they're required to:
-Buy goods
-Get a bank account
-Get public utilities
-Get a driver's license
-Go to a doctor

If they got you now, they got you. Period.",0,0,0,po,0
1466130444576070000,"You know who I hate?

""Yes lockdowns are useless and masks are useless and the tests are useless and all the Covid numbers this entire thing is based on are useless... but the jab is an absolute miracle that will save us all and mustn't be questioned.""

Them.",0,0,1,po,-1
1466130440335630000,Federal Civil Servants turned back for not taking COVID-19 vaccination https://t.co/7qBFKg7Pj1,0,0,0,po,-1
1466130433821730000,"In a short phone call with a family member, I heard the following about #COVID19 :
- We need to learn to live with it
- Nobody really knows effects of vaccine
- People vaccinated can still get COVID
- A mother got COVID and child was stillborn (as an argument against vaccine)",0,0,0,po,-1
1466130429489160000,Looks like someone has collapsed in't crowd at Watford Chelsea. Nowt to do with the vaccine am sure.,0,2,1,po,-1
1466130423747020000,Halozyme Announces Janssen Receives U.S. FDA Approval of DARZALEX FASPRO® (daratumumab and hyaluronidase-fihj) in C https://t.co/DvtzVvVHGs,0,0,0,sn,1
1466130422274810000,"I dgaf if you’re vaccinated or not, that’s your God given freedom to do whatever the fuck you want with your life. But how does it feel to get triple #vaxxed and they’re about to shut your ass down inside your house again because of #Omnicron 🐑🐑🐑🐑🐑🐑🐑🐑🐑 Great job people!",0,0,0,po,-1
1466130420207170000,Ever since that shot of Pfizer I've loved all things Microsoft. COINCIDENCE? https://t.co/3wVuksFDyE,0,0,0,pn,-1
1466130419733120000,"Ohio attorney general, sheriffs sue Biden administration over COVID-19 vaccine mandate https://t.co/gPCApZGxiI via @DispatchAlerts",0,0,0,pn,0
1466130418927900000,the whole vaccinated thing crazy cause that's how I know you mfs don't be getting checked fr,0,0,1,po,1
1466130414410640000,"LeBron James missed the Los Angeles Lakers’ game on Tuesday and will remain out indefinitely after entering the NBA’s health and safety protocols, indicating the vaccinated NBA star registered a positive or inconclusive test for Covid-19. https://t.co/yxlEm6rQTd via @WSJ",0,0,0,po,0
1466130412963560000,"Montreal case of Omicron : asymptomatic and double vaccinated. 
Similar to South Africa and Australia.
But the panic is on. Isolations begin regardless if you are positive, just enough to have been 'in contact'.

https://t.co/5FtBQi2vO0",0,0,0,sn,-1
1466130411382350000,"Anyone out there who loves uganda and Ugandans @MinofHealthUG would clarify for me/us this puzzle, if one is fully vaccinated and lands at Entebbe airport with -ve Covid test results, why do you test him/her at a cost of $30 and even never give results? @JaneRuth_Aceng",0,0,0,po,0
1466130410660780000,Keep Masking up stay safe yall get the vax and boosters when you can protect yourself and others,0,0,0,so,1
1466130409193100000,"A group of Republicans are plotting a government shutdown to derail Biden's vaccine mandate, report says https://t.co/YeNXJIqTVR #SmartNews",0,0,0,pn,0
1466130408882510000,I've already had three shots of Pfizer vaccine and some people in this world haven't even had one. And some people don't want one either.,0,0,0,po,1
1466130403660490000,"Cool. I've written and deleted no less than 20 angry tweets about this pandemic not ending.

GET VACCINATED.

GET BOOSTED.

WEAR YOUR FUCKING MASK.

YOU ARE A SELFISH ASS, IF YOU DON'T.

*and send*",0,0,5,po,0
1466130395339100000,"RT @catturd2 It’s a miracle ...

A new variant was named less than a week ago, they apparently already have a test for it worldwide, and all the leaders are saying the current vaccine and boosters will work on it. 

That’s some world class speed science right there. 😂",0,0,0,sn,1
1466130395187990000,"Being that fully vaccinated people are the ones who are travelling, can we finally admit the vaccines aren’t effective, PCR tests aren’t accurate, and vaccine passports are purely designed to drive profits?

#fakenewsvariant",0,0,0,po,-1
1466130392084320000,"Save your money, 2021 Foosball, now sponsored by @pfizer , isn't as much fun as it used to be https://t.co/Gt44DD0bB6",6,1,22,pn,0
1466130390200900000,"94% of measles cases have been vaccinated. HOW IS THAT? 
https://t.co/ewYjo46Wwu",0,0,0,so,1
1466130388775010000,"Elvis Presley Got the Polio Vaccine on TV to Boost Confidence https://t.co/TmcXPCL97K via @YouTube 
Let thousands of today's famous follow today.",0,0,0,pr,1
1466130386174490000,"My brother asked me how to get a covid vaccine????????

Never thought one of my family members would do that",0,0,1,po,0
1466130372798950000,Federal Civil Servants turned back for not taking COVID-19 vaccination https://t.co/9YAKxBSN38,1,0,2,pr,1
1466130370412290000,There actually is a downside in taking 7 AP classes and getting vaccinated relatively early.,0,0,0,po,-1
1466130369254670000,"Eff OFF @News24 you are clearly paid as well.
https://t.co/2lRXW3PlZj",0,0,0,po,-1
1466130368759840000,US Confirms Nation's First Case of Omicron Covid Variant in Fully Vaccinated Individual in California https://t.co/HcaXmRequl via @gatewaypundit,0,0,0,sn,-1
1466130367509840000,"Federal Judge Blocks Biden Vaccine Mandate Nationwide, Protects Health Care Workers Across America - https://t.co/7lAv5xCcXB https://t.co/INeUH8EsSW",0,0,0,pn,0
1466130367111470000,So I guess the fundamental messaging disconnect with this Administration and the Covid - is they continue to blame the un-vaxxed for the pandemic when the vaccinated are the ones getting sick. They sound like children with their fingers in their ear ignoring logic.,0,0,0,po,-1
1466130366591380000,LOL MY ANTIVAX STEP MOTHER AND HER KIDS ARE GETTING THE VACCINE LOLLLLLL,0,1,1,po,1
1466130363907020000,"if we just rebrand one of the vaccines as the Trump Shot we could end this madness in like a month, even if it’s J&J

America pls",0,0,0,po,-1
1466130359242800000,"Dr. Anthony Fauci and former President Barack Obama appeared at a pop-up vaccination site at Kimball Elementary in Washington, D.C., on Tuesday. The duo interacted with local children and their parents to promote the COVID-19 vaccine https://t.co/uwuDMcWu4Q",0,0,0,pr,1
1466130357707750000,Alberta to fund four COVID-19 vaccine proposals https://t.co/wxUFxKa10S,0,0,0,pn,0
1466130356160140000,New story on NPR: A different kind of COVID vaccine is about ready to roll https://t.co/jKQIbuBjlZ,0,0,0,pr,-1
1466130354813770000,"A play in 3 parts:
Doctors: We need to get mass vaccination to stop variants 
Anti vaxxers: no, we're not going to do that.
*Variants arrive*
Anti vaxxers: see, you all were wrong!",0,0,0,po,-1
1466130350346850000,Jen Psaki is lying again today during her press conference saying Trump told people to inject bleach. That’s BS. She also said unvaccinated people get the China virus more easily than vaccinated folks. Tell that to all the folks who had both shots and still got the Vid.,0,0,0,pr,0
1466130347750480000,"The official definition of fully vaccination remains two shots of Pfizer/Moderna or one shot of J&J but that could change, Fauci says. 

He has said before three shots may be the primary in the future but he said that long before omicron.

https://t.co/ZJAX0OBMpf",1,0,0,sr,-1
1466130346362210000,Now I’m not rocking with the vaccine! Y’all keep that! Lol but this Russian Robot face and voice thing…… know y’all speaking my language,0,0,0,so,-1
1466130346009760000,Double vaxxed crying over cramps pusshole Lebron has Covid lol.,0,0,0,so,1
1466130335549340000,"First #Omicron case detected in US: mild symptoms due to vaccination. Alas, thanks to #antivaxx @GovernorGordon and #WYLeg, more than half of #Wyoming is still unvaxxed as this next wave approaches. It’ll hit hard when it gets here. 

https://t.co/GhYfdx0Kei",0,0,0,po,-1
1466130334962040000,Officially got my COVID booster shot 💪 #CovidVaccine #BoosterShots,0,0,0,po,1
1466130331849950000,Defense Secretary Lloyd Austin is ordering the National Guard to get vaccinated - or face a loss of pay. https://t.co/VDIpLfMaW1,0,0,0,en,-1
1466130330633510000,"We just need to acknowledge that Covid 19 and all of its variants will be here to stay.  If you agree with vaccinations, get vaccinated...if not, don't.  Just make sure you socially distance and protect yourself and those around you.",0,0,0,po,0
1466130330583280000,"when society realizes yes, everyone's body is different we will move forward..... like some people will get sick some people will die. there's so many underlying health reasons. the whole point is to try to stop the spread & as long as you mfs not vaccinated.... it spreads?",0,0,0,po,1
1466130327701800000,Vaccinated California man first in US to test positive for Omicron – Times of India https://t.co/t92JR2Bcio,0,0,0,sn,0
1466130324438400000,"It's sad to see this happen. Misleading people and promoting anti vaccine ideologies is not the way forward. At the end you have to pray the price sadly. #GetVaccinatedNow #VaccineMandate #VaccinesWork

https://t.co/b7zLGQsAwe",0,0,0,pn,1
1466128069048080000,UPDATE 2-Courts block two Biden administration COVID vaccine mandates https://t.co/UhBNpQdX9h via @Yahoo ___NOTE: Sounds like the judge is a ZOMBIE Trump supporter. Why isn't Donald in prison for his act of treason? America doesn't need a racist no-good president.,0,0,0,pr,1
1466130323083650000,"Got polio?! 

No you don’t. Because your parents weren’t dumb assholes and vaccinated you for it.",1,0,3,so,1
1466130321922010000,Vaccinated California man first in US to test positive for Omicron – Times of India https://t.co/gr29HCJxOG,0,0,0,sn,0
1466130321636790000,"Eff OFF. STOP THIS FEAR MONGering @News24 you are clearly paid as well.
https://t.co/2lRXW3PlZj",0,0,0,pr,-1
1466127174583430000,got my COVID booster 🤪 https://t.co/ycyZU6CyXt,0,1,1,so,1
1466130319011190000,Greece PM Kyriakos Mitsotakis to fine over-60s who have not had COVID-19 vaccination - ABC News https://t.co/ta4Bjkp7vi,0,0,1,pn,0
1466130315622150000,"Marcus Lamb, founder of Christian network Daystar and vaccine opponent, dies after contracting COVID-19 https://t.co/MwFCAll2yD",0,0,0,pn,1
1466130311637520000,What is it going to take for people to get vaccinated? Just found out a buddy of mine from high school died from Covid. He was a strong and healthy guy and now he is dead. He leaves behind a wife and a seven year old son. Take the vaccine.,0,0,0,po,1
1466130311473990000,"So is everybody getting their post Thanksgiving phone calls yet, about (even fully vaccinated) loved ones testing positive for Covid?",0,0,1,po,0
1466130310710570000,Vaccinated California man first in US to test positive for Omicron – Times of India https://t.co/PuW31Q6kiS,0,0,0,sn,0
1466130305425760000,"This phony pandemic was planned in order to genocide humanity with a poisonous jab.  If you've already taken the jab, you have a reduced life expectancy of from two to three years.  Germ theory is fiction.  You can't catch a virus.  We are in the runup to the beast state. https://t.co/EF2uRdFR5h",0,0,1,so,-1
1466130305107040000,"""A federal judge just TURNED DOWN the FDA's request to hide the data it used for it's granting Emergency Use Authorization to the Pfizer vaccine. The FDA had 'asked' the court to hide this info from the public for 55 YEARS.   The court: ""Nice try.""",0,1,0,pr,-1
1466130293384000000,"CORONAVIRUS: Faced with court injunctions on federal vaccine policy and new guidance from the state, Newman Regional Health is pausing plans to adhere with the federal COVID mandate for its employees. https://t.co/ZakIcrtYxs #KVOENews",0,0,0,pn,0
1466128073934390000,Some Republicans in US Congress try to close government over vaccine mandates https://t.co/O33Z9kSSCr,0,0,0,pn,0
1466130290435360000,Serum Institute seeks Covishield’s booster dose approval from DCGI https://t.co/GIxTXRrmsG,0,0,0,sn,0
1466130289734960000,"1/3  @OlafScholz @en_germany Germany’s incoming chancellor supports MANDATORY vaccination for all citizen theBundestag to vote by year’s end
Olaf Scholz, who is set to take over as German chancellor next week, supports making vaccination against Covid-19 compulsory and backs",0,1,0,pn,0
1466130284332690000,"More than 900 unvaccinated TDSB staff are working in schools while waiting on exemptions
https://t.co/lPNkRlWYrH",2,8,3,pn,0
1466130282852100000,"Trying hard not to disturb neighbours with my coughing and sneezing with Coronavirus but they are so noisy banging and crashing into things, very  loud voices .💉😷🤬",0,0,0,po,0
1466130274270380000,Unvaccinated hosts have the same viral load as a vaccinated person. Pfizer and Moderna even said so themselves.... Try again.,0,0,0,so,-1
1466130271703550000,"You faithfully mask, distance & get yourself & your kids jabbed & tell everyone else to as well & now:

TESTING POSITIVE in Ontario out of 780 cases:
360 VACCINATED
369 UNVACCINATED
(fully vaxed: 336, part vaxed 24, unknown 51)
Be PROGRESSIVE again & resist this insanity
#LdnOnt https://t.co/qYtIMMhQjJ",0,0,0,sn,-1
1466130270197660000,CNBC‘s Cramer Calls on White House to Require Vaccination for All Americans -- ‘Have the Military Run It‘ https://t.co/5LoOXWwBEh via @BreitbartNews This man is a Fascist Thug,0,0,0,pr,-1
1466130263637960000,The Sixth Circuit is considering whether to lift the Fifth Circuit's stay of OSHA's #covid19 vaccinate or test policy. Read @MyConstitution's brief explaining why it should: https://t.co/aHRxAB1DYg https://t.co/eEb9SjUWqm,0,0,0,pn,1
1466130261104590000,Romania only 37% vaccinated😉 https://t.co/r4TvmuuD2i,0,0,0,sn,-1
1466130256675410000,Jen Psaki You’ve had your trump Covid shots I assume you might’ve had a booster shot you wear your mask all the time how did you contract Covid so this means Biden didn’t even take care of his White House to make sure it was Covid free,0,0,0,pr,0
1466130255840690000,The more the vaccine inequality...the more it will spread......help the less developed countries,0,0,0,po,1
1466130254914020000,$ABUS did my calculations 5% of All sales of moderna vaccine should make 1.5 Billion $. SP 10 - 15 $ soon. 👍,0,0,0,eo,0
1466130249029230000,"Forbes stealth-edits article explaining 'yes, the vaccine changes your DNA' https://t.co/nbo1uBDGUG",0,0,0,sn,0
1466130248559430000,When are the under 5 vaccine results coming for SARS-CoV-2? I guess I could search the internet but i posted here first,0,0,0,so,1
1466130247590550000,This is a pandemic of the ignorant. Government should never be allowed to force vaccine or any medical treatment on anyone. Especially for a virus with a 99%+ survival rate. You have higher odds of dying from a lightening strike. Vulnerable population should take caution. Period.,0,0,0,so,-1
1466130247213000000,Mass vaccination fails to halt Covid transmission rates – study https://t.co/z7BJh91TYg,0,0,0,sn,-1
1466130247078840000,"If common sense doesn’t exist, money talks. Great initiative! 🇬🇷😎 https://t.co/5cBuY8VOTO",0,0,0,pr,1
1466130245967220000,gettin vaccinated on an empty stomach to build immune system strength y’all won’t get it,0,0,0,so,1
1466130244591820000,"Time to think about mandatory Covid vaccination, says EU chief – video - The EU must consider mandatory vaccination in response to the spread of the ‘highly contagious' Omicron Covid variant across... - https://t.co/gFMGaT6Xby https://t.co/ch4gF4JBsd",0,0,0,pn,1
1466130244319030000,"Germany's designated chancellor backs  COVID vaccine mandate
https://t.co/b0msEeyb8Z
#Germany #COVID #Vaccine #Mandate
@Vastuullisuus",0,0,0,pn,0
1466130240519000000,"“It’s not fascism if we don’t call it that”

#CancelCramer #MedicalFascism  https://t.co/1bFgYe36Ac",0,0,0,pr,-1
1466130237092240000,"No one ever voted for Ursula von der Lyden. No democratic process handed her such sinister power. But here she is dictating all citizens of the EU are forcefully vaccinated. They will all agree to it. 

Chilling abuse and control of millions of people. https://t.co/4B2C3qBR82",0,0,0,pr,-1
1466130235787770000,"Kate Bingham, the former head of the UK's COVID-19 Vaccine Taskforce who secured millions of doses for the country, said scientists should know within a week whether existing shots are effective against the Omicron variant of the coronavirus. https://t.co/1pkiKVHxqN",0,0,0,sn,0
1466130231459120000,"Get vaccinated.    Brought to you by pfizer.

https://t.co/FWNEB87QYH",0,0,1,po,-1
1466130231350080000,Arguably the most cynical position the cult side of the aisle has ever taken! https://t.co/DEOJfWBHVK,0,0,0,pr,1
1466130226333760000,"Oh look! It’s the consequences of his actions. Shocking. 

Marcus Lamb, head of Daystar, a major anti-vaccine Christian television network, dies after getting Covid-19 - The Washington Post https://t.co/ljXSY3VdXM",0,0,0,pr,1
1466130221577520000,"“Never before have I wanted to cry so much as I have in the last few weeks, because I feel we’ve failed these women.” They died “from a #vaccine-preventable 
#disease due to the high levels of uncertainty among pregnant women, and inconsistent advice.”

https://t.co/9eETRLt51x",0,0,0,pn,1
1466128076429930000,"This is NOT the time to panic. Get vaccinated. If eligible…get your booster shot. Get ready. Stay ready. 💪🏿😤

First case of Omicron coronavirus variant identified in the U.S. https://t.co/8t7Wsrj6I8 via @statnews",7,1,10,sr,1
1466130220558200000,"They’ve been saying it’s a new strain and that you better get vaccinated , for the past 5 strains . Tested negative every time . Pay attention",0,0,0,po,-1
1466130210852670000,"So if you're in contact with someone who has the new variant you have to isolate for 10 days regardless? How is this going to encourage people to get boosters or vaccinated if they're not already?  I'm confused, as we seem to be going backwards...",0,0,0,po,-1
1466130204154380000,A. Work requires mask to be worn . Even if vaccinated . Which leads to health issues B. Get home testing if not vaccinated sent to your home . Which contains hazardous material. C. Get the experimental Emergency use vaccination which may lead to blood clots and heart issues🤔,0,0,0,so,-1
1466130201683840000,Side effects are tamer than on my first vaccination in June (J&J) so far.,0,0,0,so,1
1466130199045670000,"If omicron proves to spread primarily among the vaccinated, will they all be locked up like Fauci test lab puppies? While being denigrated and threatened during daily White House briefings?🤔 #OmicronVariant #Omicron",0,0,0,po,-1
1466130197225290000,"So this Omicron Variant, even vaccinated people get it.",0,0,2,so,-1
1466130195702630000,This Pfizer gang is Morena Boosted 👍,0,0,0,po,1
1466130191433050000,"Screw that. Its better the world ends today than taking vaccine shots every quarter and finding out 3 years later, these vaccines are responsible for bringing in more weird diseases. 

Ontario reviewing 3rd dose vaccine strategy in wake of omicron variant https://t.co/gfEytljh9z",0,0,0,sr,-1
1466130190506110000,"It’s impossible to take people seriously when they believe “population control” comes in the form of vaccine mandates instead of institutional racism, police brutality and 50 school shootings a year",0,0,0,po,1
1466130187263910000,"As of now, 1% of the unvaccinated are dying from COVID. Also, 1% of the vaccinated are dying from COVID also.",0,0,0,so,-1
1466130166351070000,"Of course, one thing I’ll be anxious about is how this vaccine affects my RA. I took it after speaking about it at length with the rheumatologist as well as very knowledgeable experts here.

So far so good though. My heart rate is up though, likely because of a temp.",0,1,0,po,1
1466130164635540000,"We know why! jib jab

https://t.co/li7kDyc2CW",0,0,0,sr,-1
1466130158176370000,"Eff OFF. STOP THIS FEAR MONGERINGS AND THREATENING @News24 you are clearly paid as well.
https://t.co/2lRXW3PlZj",0,0,0,pr,-1
1466130152321070000,"Judge Orders Pfizer, FDA to Release Documents.",0,0,0,pn,0
1466130142162520000,"This country is so messed up! Four students dead in Michigan, killed by a 15 year old. I thought when those babies died in Connecticut we would have proper gun legislation! And now the vaccines! @POTUS needs to mandate that everyone get properly vaccinated! EVERYONE!",1,0,1,po,1
1466130137104240000,Working overtime trying to convince everyone that I know to get vaxxed 😪,0,0,0,po,1
1466130124521280000,"The amount of hypocrisy that comes from a majority of the Republican party astounds me. Very #MyBodyMyChoice about a mask and vaccine, but will not allow women the right to make choices about their body. I just have one thing to say to that 🖕#LetThemChoose",0,0,0,po,1
1466130110566770000,"What might a more transmissible variant with the same risk profile as Delta do?

This, but even faster.

Unless, of course, we do:
➡️ Mask policies
➡️ Communicate potential danger
➡️ Improve vaccine delivery to low-income work, neighborhoods, & schools

https://t.co/1HxyDFJmgC https://t.co/xJLrPSevZp",1,1,6,sn,1
1466128077206040000,Sweden: Get Your Covid Vaccine Passport in a Chip in Your Hand (VIDEO) https://t.co/fdSOQhqZGC via @gatewaypundit Precies zoals in Openbaring 13 beschreven staat...,0,0,0,pn,0
1466130095152660000,The people who are saying they hope you die from covid because you aren't vaxxed are the same people who put the poison in the alcohol during prohibition.,0,0,0,po,-1
1466130085983910000,Celebrities and ball players fully vaccinated continue to spread COVID.  That is all.,0,0,0,so,-1
1466130084922890000,"The Biden administration is moving to toughen testing requirements for international travelers to the U.S., for both vaccinated and unvaccinated people.  https://t.co/b2QYlEW56j",0,0,1,pn,0
1466130083643530000,CDC: Omicron case was fully vaccinated and has mild symptoms – ForexLive https://t.co/v0rcqMrCKF,0,0,0,sn,-1
1466130079050820000,Good to spend some time with the vaccination team at Ravens Court in Bridgend. Doing great work already and gearing up for increasing capacity for more boosters @claregwilliams,0,1,1,po,1
1466130077884760000,"Eff OFF. STOP THIS FEAR MONGERINGS AND THREATENING AND GANSTERISM @News24 you are clearly paid as well.
https://t.co/2lRXW3PlZj",0,0,0,pr,-1
1466130077318610000,"CNBC’s Jim Cramer detailed a strategy for investors to play the rotation that includes buying companies such as UPS, Morgan Stanley, Centene and Johnson & Johnson. 

https://t.co/3igNSAEFFk",0,0,0,er,0
1466130075699530000,"im getting my covid booster and my flu shots today, do we think i’ll get sick? 👀",0,0,0,po,0
1466130057395580000,"This COVID-19 data has been gathered the past week (11/24 to 11/30).

🔘 Tests resulted: 405
🔘 Positive tests: 19
🔘 Self-reported cases: 32
🔘 In quarantine: 21
🔘 In isolation: 56
🔘 Employee vaccination: 92.41%
🔘 Student vaccination: 82.15%

➡️ https://t.co/EFRgXMfRHX https://t.co/U7TrJGkSOC",0,0,1,sn,0
1466130056581990000,"#btv #vtpoli I arrived at the #RobertMillerCommunityCenter for my 2:30pm booster shot & was informed that all vax appointments had been cancelled. No call. No text. No reasoning for it. No offer to reschedule. WTAF, @VermontAHS ?",0,0,0,po,-1
1466130056116420000,"Tell White House COVID Czar Jeff Zients: Every day the US fails to stop the #DeltaVariant, more people will die. Do your job, enact the #TRIPSWaiver, get the world vaccinated 💉💪https://t.co/OJehXYnB1Y",0,0,0,po,1
1466130055449350000,Just got pressed for proof of vaccination at the liquor store lol shit real,0,0,0,po,0
1466130055126510000,Co-vid mutating from our bodies because of the vaccine. Well this is… surprising.,0,0,1,so,-1
1466130053092290000,"Tragedy: Man, 49, Dies Following 2nd Moderna Shot After Doctors Forced Him to Take Vaccine to Remain on Lung Transplant List https://t.co/0reWP0hZY5",1,0,0,pn,-1
1466130051984850000,Biden Is Furious After Trump-Appointed Judge Gives His Unconstitutional Vax Mandate A Death Blow https://t.co/NmKrUiLMv6,0,0,0,pn,-1
1466130050592350000,('Don't come if you're not vaccinated') (https://t.co/FekMHL732A) @NZStuff How pathetic is this. Thanks be of the lowest vaccinated areas in NZ. There is no shortage of vaccine,0,0,0,pr,-1
1466130050424570000,"TUNE IN AT 11:45: Governor Newsom provides an update on Omicron in California from a vaccine clinic and highlights booster availability for everyone 18+ and efforts to increase vaccination rates.

YT: https://t.co/eG35X67n4L
FB: https://t.co/Ags8rMaR2y
TW: @CAgovernor",10,1,12,pn,0
1466128084298610000,"There are 👉NO👈 Omicron cases in Louisiana. Your best protection is the COVID-19 vaccine and booster, available to everyone 5 and older. Find yours at https://t.co/Hv9kqOIM2D. https://t.co/NrtxeogiTw",5,0,7,sr,1
1466130044699290000,"Walgreens, CVS, Ralphs, and other nearby pharmacies: Sorry, we have no vaccine booster appointments available in the next month.

Local YMCA: There are 150 appointments just tomorrow.",0,0,1,po,0
1466130040282910000,"Trying to convince anti-vaxxers to vaccinate, then they say “let’s just leave it” it’s because you’ve lost thanks. So get your vaccine 😜🙄",0,0,0,po,1
1466130035434140000,'There is an argument here that vaccination will expose children to a greater risk than covid. The research data is equivocal on this point and not in any way conclusive of benefit. ' @DrJinRussell https://t.co/qZp2UKKgEE,0,0,0,sn,-1
1466130033257450000,Republican obstruction of vaccine mandates is going to kill many Americans. Anyone losing a relative/friend to COVID can thank them for it. The country's adversaries are laughing themselves silly over the level of ignorance here.,1,0,1,po,1
1466130033194500000,"After refusing to comply with a COVID-19 vaccine mandate, a college advisor and basketball coach was fired by his New York employer and accepted a job in Florida instead. https://t.co/9etJPmQLND",0,0,0,pn,0
1466130031856570000,Japan Travel Ban Updates Sinhala | When Will Japan Open Borders? | Japan Vaccine Quarantine Updates https://t.co/kac25DSmbZ,0,0,0,pn,0
1466130030560420000,"Eff OFF. STOP THIS FEAR MONGERINGS AND THREATENING AND GANSTERISM @News24 you are clearly paid as well.

https://t.co/2lRXW3PlZj",0,0,0,pr,-1
1466130028018630000,wow i missed my covid booster appt,0,0,0,po,1
1466130025879640000,"For our West SJ families, Public Health will be holding a Pfizer Pediatric Immunization (COVID) clinic at Seaside Park, Sat, Dec 4 10am-4pm. The clinic is for 5-11 year-olds and is by appointment only. To book your appointment, please schedule online here: https://t.co/5rmgEBJ8wS",3,0,2,pn,1
1466130025422490000,I thought I couldn't get a replacement vaccination card in time but after hours and hours of digging i saw that I sent my dad a full unobstructed picture of the card. Now I can get into CEO this weekend :). Was really worried but we're good. Focus on the pools now.,0,0,1,po,0
1466130023388110000,"I’m in a waiting room at Kaiser (medical offices) for my second shingles vaccine shot, and I am hearing way too much about strangers’ lives because they are talking about them, including one old fella who called his dentist and left a message about his cracked molar.",0,0,0,po,0
1466130016513700000,"‘Toxic Mix’ of Low COVID-19 Vaccination, Testing Rates Recipe for Amplifying Variants, Warns WHO Tedros Adhanom GhebreyesusChief https://t.co/Vnn6UV2YkF",0,0,0,sn,1
1466130015779700000,ICYMI: Governor @GregAbbott_TX explains why he hasn't called a 4th special session to ban vaccine mandates & gives an update on construction of the border wall. #txlege LISTEN: https://t.co/lUvV7GkgqY,0,0,0,pn,0
1466130010587200000,Rates of myo in young men expanding to frightening levels. Under 1/3000 in some studies. IFR of actual C19 falling below influenza for all and always way lower for adolescents. Any restrictions or vaccine mandates are simply criminal authoritarianism. #PrisonForFord,0,0,0,so,-1
1466128089402930000,Hundreds of NYC correction officers to be suspended for failing to meet COVID-19 vaccination deadline https://t.co/icCROVZRKM https://t.co/KeYUE4bIrY,0,0,0,en,0
1466130009525860000,"“why don’t you have your vaccine”

“because i don’t want it”

🤮🤮🤮",0,0,0,po,1
1466130008435530000,"The Covid vaccine is one of the very few times Americans have turned down free drugs. It's stunning.

(Getting my booster tomorrow afternoon!)",0,0,0,po,1
1466130006204050000,Undisputed yall gotta keep it real how yall dont go in on Bron for the vaccination stuff anybody else woulda got ruined yall was legit dont be on some ESPN stuff be fair across the board,0,0,0,pr,0
1466128091143680000,"Alright I've taken the ""third (second in my case) does"" of COVID-19 vaccine.  This time I've got the Pfizer. I'll say it once again. Please do vaccinate. It's the only way we can truly live normally again.
#TeamPfizer",0,0,0,so,1
1466130001196200000,"I used to be a @jimcramer fan.  But not anymore. What 🍆 Get all the vax you want.  Why not lobby for living healthier, exercising, eating lower carb and taking your zink, vita D, quercetin or i ver mec tin?  #fuandyourmandates",0,0,0,pr,-1
1466130000432830000,"A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified case of the omicron variant, the White House announced Wednesday. https://t.co/ghNDqsYm7j",0,0,0,sn,0
1466129998947960000,"High demand for the COVID-19 booster shot is causing some Bay Area pharmacies to run out of doses, leading to postponed or even canceled appointments. https://t.co/kxDLtBYX4T https://t.co/ZfW5PnQPVn",0,0,0,pn,1
1466129993566720000,what a buzz the second vaccine,0,0,0,po,-1
1466129993495370000,So proud of my 2 girls today!!!!!! Vaccinated!!! #girldad #prouddad https://t.co/PXbh9iCAsF,0,0,3,po,1
1466129985664590000,Been blessed to not be vaccinated and never had covid this  entire pandemic #ForeverGrateful,0,1,0,po,-1
1466129984796470000,Dr. Anthony Fauci said that the first person in the U.S. with an identified case of the omicron variant was a traveler who returned from Africa. Fauci said the person was vaccinated but had not received a booster shot and was experiencing “mild symptoms.” https://t.co/ffqEAg5hQW https://t.co/r7BX6JIGkz,1,2,1,sn,0
1466129983651340000,"Vaccinating your children for #COVID19 protects other family members, helps them avoid serious illness even if they do get COVID-19, and keeps them in school and participating in their activities. Here's everything you need to know. https://t.co/tFmzXiLjIj #parenting",0,0,0,sn,1
1466129983236100000,Marcus Lamb featured anti-vaxxers and unproven alternative treatments on his channels. He was 64 https://t.co/oHbDFMWqOd,8,7,17,sn,1
1466129981659120000,Video: Some Swedes Are Getting Vaccine Passports On IMPLANTABLE MICROCHIPS - https://t.co/RnYd6OdL3t,0,0,0,pn,-1
